Run,MY1,Mchi,Omegah2,xsi,x_f,sigmav_xf
8595,700.69,128.57,0.549,1.0,20.0,0.0
8596,700.69,132.06,0.515,1.0,20.0,0.0
8597,700.69,133.19,0.504,1.0,20.0,0.0
8598,700.69,135.56,0.483,1.0,20.0,0.0
8599,700.69,139.05,0.453,1.0,20.0,0.0
8600,700.69,142.55,0.426,1.0,20.0,0.0
8601,700.69,144.15,0.414,1.0,20.0,0.0
8602,700.69,146.04,0.4,1.0,20.0,0.0
8603,700.69,149.54,0.376,1.0,20.0,0.0
8604,700.69,149.89,0.373,1.0,20.0,0.0
8605,700.69,153.03,0.353,1.0,20.0,0.0
8606,700.69,153.87,0.348,1.0,20.0,0.0
8607,700.69,156.53,0.331,1.0,20.0,0.0
8608,700.69,160.02,0.31,1.0,20.0,0.0
8609,700.69,161.99,0.298,1.0,20.0,0.0
8610,700.69,163.52,0.287,1.0,20.0,0.0
8611,700.69,167.01,0.26,1.0,21.0,0.0
8612,700.69,170.51,0.217,1.0,21.0,0.0
8613,700.69,171.17,0.206,1.0,21.0,0.0
8614,700.69,174.0,0.167,1.0,21.0,0.0
8615,700.69,177.5,0.146,1.0,21.0,0.0
8616,700.69,180.35,0.134,1.0,21.0,0.0
8617,700.69,180.99,0.132,1.0,21.0,0.0
8618,700.69,184.49,0.121,1.0,21.0,0.0
8619,700.69,187.98,0.112,0.933,21.0,0.0
8620,700.69,188.7,0.11,0.92,21.0,0.0
8621,700.69,191.48,0.105,0.871,22.0,0.0
8622,700.69,194.97,0.0981,0.818,22.0,0.0
8623,700.69,196.18,0.0961,0.801,22.0,0.0
8624,700.69,198.47,0.0924,0.77,22.0,0.0
8625,700.69,200.38,0.0894,0.745,22.0,0.0
8626,700.69,201.96,0.0871,0.726,22.0,0.0
8627,700.69,205.46,0.0823,0.686,22.0,0.0
8628,700.69,208.95,0.0779,0.649,22.0,0.0
8629,700.69,212.45,0.0736,0.614,22.0,0.0
8630,700.69,212.84,0.0732,0.61,22.0,0.0
8631,700.69,215.94,0.0697,0.581,22.0,0.0
8632,700.69,219.44,0.0659,0.549,22.0,0.0
8633,700.69,222.32,0.0629,0.524,22.0,0.0
8634,700.69,222.93,0.0623,0.519,22.0,0.0
8635,700.69,226.43,0.0588,0.49,22.0,0.0
8636,700.69,229.92,0.0555,0.462,22.0,0.0
8637,700.69,231.06,0.0544,0.453,22.0,0.0
8638,700.69,233.42,0.0522,0.435,23.0,0.0
8639,700.69,236.91,0.0491,0.409,23.0,0.0
8640,700.69,237.44,0.0486,0.405,23.0,0.0
8641,700.69,327.73,0.000796,0.00663,27.0,0.0
8642,700.69,450.11,0.0313,0.261,24.0,0.0
8643,700.69,515.03,0.0524,0.436,23.0,0.0
8644,700.69,588.03,0.0693,0.577,23.0,0.0
8645,700.69,586.41,0.069,0.575,23.0,0.0
8646,700.69,585.58,0.0688,0.574,23.0,0.0
8647,700.69,583.12,0.0684,0.57,23.0,0.0
8648,700.69,582.92,0.0683,0.569,23.0,0.0
8649,700.69,580.67,0.0679,0.566,23.0,0.0
8650,700.69,579.42,0.0676,0.564,23.0,0.0
8651,700.69,578.21,0.0674,0.562,23.0,0.0
8652,700.69,575.93,0.0669,0.558,23.0,0.0
8653,700.69,575.76,0.0669,0.558,23.0,0.0
8654,700.69,573.33,0.0664,0.553,23.0,0.0
8655,700.69,572.43,0.0662,0.552,23.0,0.0
8656,700.69,571.02,0.0659,0.55,23.0,0.0
8657,700.69,568.94,0.0655,0.546,23.0,0.0
8658,700.69,568.87,0.0655,0.546,23.0,0.0
8659,700.69,567.35,0.0652,0.543,23.0,0.0
8660,700.69,565.86,0.0649,0.54,23.0,0.0
8661,700.69,565.44,0.0648,0.54,23.0,0.0
8662,700.69,564.37,0.0645,0.538,23.0,0.0
8663,700.69,562.88,0.0642,0.535,23.0,0.0
8664,700.69,561.95,0.064,0.533,23.0,0.0
8665,700.69,558.45,0.0632,0.527,23.0,0.0
8666,700.69,557.76,0.0631,0.526,23.0,0.0
8667,700.69,554.96,0.0625,0.521,23.0,0.0
8668,700.69,551.46,0.0617,0.514,23.0,0.0
8669,700.69,549.1,0.0611,0.509,23.0,0.0
8670,700.69,547.97,0.0608,0.507,23.0,0.0
8671,700.69,544.47,0.06,0.5,23.0,0.0
8672,700.69,540.98,0.0592,0.493,23.0,0.0
8673,700.69,537.48,0.0583,0.486,23.0,0.0
8674,700.69,533.99,0.0574,0.479,23.0,0.0
8675,700.69,531.44,0.0568,0.473,23.0,0.0
8676,700.69,530.49,0.0565,0.471,23.0,0.0
8677,700.69,527.0,0.0556,0.463,23.0,0.0
8678,700.69,523.5,0.0547,0.456,23.0,0.0
8679,700.69,453.6,0.0326,0.271,24.0,0.0
8680,700.69,451.25,0.0317,0.264,24.0,0.0
8681,700.69,450.11,0.0313,0.261,24.0,0.0
8682,700.69,446.61,0.03,0.25,24.0,0.0
8683,700.69,443.12,0.0287,0.239,24.0,0.0
8684,700.69,299.82,0.00749,0.0624,25.0,0.0
8685,700.69,264.87,0.0272,0.227,23.0,0.0
8686,700.69,121.58,0.625,1.0,19.0,0.0
8687,700.69,2.7475,439.0,1.0,9.0,0.0
8688,1000.1,72.91,6.8,1.0,16.0,0.0
8689,1000.1,76.142,6.29,1.0,16.0,0.0
8690,1000.1,77.744,6.06,1.0,17.0,0.0
8691,1000.1,79.637,5.8,1.0,17.0,0.0
8692,1000.1,81.93,5.51,1.0,17.0,0.0
8693,1000.1,83.132,5.36,1.0,17.0,0.0
8694,1000.1,86.627,4.97,1.0,17.0,0.0
8695,1000.1,90.122,4.62,1.0,17.0,0.0
8696,1000.1,92.493,4.4,1.0,17.0,0.0
8697,1000.1,93.617,4.3,1.0,17.0,0.0
8698,1000.1,97.112,4.02,1.0,17.0,0.0
8699,1000.1,98.772,3.89,1.0,17.0,0.0
8700,1000.1,100.61,3.76,1.0,17.0,0.0
8701,1000.1,102.06,3.66,1.0,17.0,0.0
8702,1000.1,104.1,3.52,1.0,17.0,0.0
8703,1000.1,105.06,3.46,1.0,17.0,0.0
8704,1000.1,107.6,3.3,1.0,18.0,0.0
8705,1000.1,108.95,3.23,1.0,18.0,0.0
8706,1000.1,111.09,3.11,1.0,18.0,0.0
8707,1000.1,112.83,3.01,1.0,18.0,0.0
8708,1000.1,114.59,2.92,1.0,18.0,0.0
8709,1000.1,116.75,2.82,1.0,18.0,0.0
8710,1000.1,118.08,2.76,1.0,18.0,0.0
8711,1000.1,121.58,2.6,1.0,18.0,0.0
8712,1000.1,124.97,2.46,1.0,18.0,0.0
8713,1000.1,125.07,2.46,1.0,18.0,0.0
8714,1000.1,128.57,2.33,1.0,18.0,0.0
8715,1000.1,132.06,2.2,1.0,18.0,0.0
8716,1000.1,133.19,2.16,1.0,18.0,0.0
8717,1000.1,135.56,2.09,1.0,18.0,0.0
8718,1000.1,139.05,1.98,1.0,18.0,0.0
8719,1000.1,142.55,1.88,1.0,18.0,0.0
8720,1000.1,144.15,1.84,1.0,18.0,0.0
8721,1000.1,146.04,1.79,1.0,18.0,0.0
8722,1000.1,149.54,1.7,1.0,19.0,0.0
8723,1000.1,149.89,1.69,1.0,19.0,0.0
8724,1000.1,153.03,1.62,1.0,19.0,0.0
8725,1000.1,153.87,1.6,1.0,19.0,0.0
8726,1000.1,156.53,1.53,1.0,19.0,0.0
8727,1000.1,160.02,1.45,1.0,19.0,0.0
8728,1000.1,161.99,1.4,1.0,19.0,0.0
8729,1000.1,163.52,1.36,1.0,19.0,0.0
8730,1000.1,167.01,1.22,1.0,19.0,0.0
8731,1000.1,170.51,1.01,1.0,19.0,0.0
8732,1000.1,171.17,0.953,1.0,19.0,0.0
8733,1000.1,174.0,0.762,1.0,19.0,0.0
8734,1000.1,177.5,0.663,1.0,20.0,0.0
8735,1000.1,180.35,0.61,1.0,20.0,0.0
8736,1000.1,180.99,0.6,1.0,20.0,0.0
8737,1000.1,184.49,0.554,1.0,20.0,0.0
8738,1000.1,187.98,0.518,1.0,20.0,0.0
8739,1000.1,188.7,0.512,1.0,20.0,0.0
8740,1000.1,191.48,0.489,1.0,20.0,0.0
8741,1000.1,194.97,0.464,1.0,20.0,0.0
8742,1000.1,196.18,0.456,1.0,20.0,0.0
8743,1000.1,198.47,0.442,1.0,20.0,0.0
8744,1000.1,200.38,0.431,1.0,20.0,0.0
8745,1000.1,201.96,0.423,1.0,20.0,0.0
8746,1000.1,205.46,0.405,1.0,20.0,0.0
8747,1000.1,208.95,0.39,1.0,20.0,0.0
8748,1000.1,212.45,0.375,1.0,20.0,0.0
8749,1000.1,212.84,0.374,1.0,20.0,0.0
8750,1000.1,215.94,0.362,1.0,20.0,0.0
8751,1000.1,219.44,0.349,1.0,20.0,0.0
8752,1000.1,222.32,0.339,1.0,20.0,0.0
8753,1000.1,222.93,0.337,1.0,20.0,0.0
8754,1000.1,226.43,0.326,1.0,20.0,0.0
8755,1000.1,229.92,0.316,1.0,21.0,0.0
8756,1000.1,231.06,0.312,1.0,21.0,0.0
8757,1000.1,233.42,0.306,1.0,21.0,0.0
8758,1000.1,236.91,0.296,1.0,21.0,0.0
8759,1000.1,237.44,0.295,1.0,21.0,0.0
8760,1000.1,327.73,0.119,0.988,22.0,0.0
8761,1000.1,450.11,0.00482,0.0402,26.0,0.0
8762,1000.1,515.03,0.00335,0.0279,26.0,0.0
8763,1000.1,588.03,0.0352,0.293,24.0,0.0
8764,1000.1,586.41,0.0342,0.285,24.0,0.0
8765,1000.1,585.58,0.0338,0.282,24.0,0.0
8766,1000.1,583.12,0.0324,0.27,24.0,0.0
8767,1000.1,582.92,0.0323,0.269,24.0,0.0
8768,1000.1,580.67,0.0311,0.259,24.0,0.0
8769,1000.1,579.42,0.0304,0.253,24.0,0.0
8770,1000.1,578.21,0.0297,0.248,24.0,0.0
8771,1000.1,575.93,0.0285,0.238,24.0,0.0
8772,1000.1,575.76,0.0284,0.237,24.0,0.0
8773,1000.1,573.33,0.0271,0.226,24.0,0.0
8774,1000.1,572.43,0.0267,0.222,24.0,0.0
8775,1000.1,571.02,0.0259,0.216,24.0,0.0
8776,1000.1,568.94,0.0249,0.207,24.0,0.0
8777,1000.1,568.87,0.0248,0.207,24.0,0.0
8778,1000.1,567.35,0.0241,0.2,24.0,0.0
8779,1000.1,565.86,0.0233,0.194,24.0,0.0
8780,1000.1,565.44,0.0231,0.192,24.0,0.0
8781,1000.1,564.37,0.0226,0.188,24.0,0.0
8782,1000.1,562.88,0.0218,0.182,24.0,0.0
8783,1000.1,561.95,0.0214,0.178,24.0,0.0
8784,1000.1,558.45,0.0197,0.164,24.0,0.0
8785,1000.1,557.76,0.0193,0.161,24.0,0.0
8786,1000.1,554.96,0.018,0.15,24.0,0.0
8787,1000.1,551.46,0.0164,0.137,24.0,0.0
8788,1000.1,549.1,0.0154,0.128,25.0,0.0
8789,1000.1,547.97,0.0149,0.124,25.0,0.0
8790,1000.1,544.47,0.0134,0.112,25.0,0.0
8791,1000.1,540.98,0.0119,0.0996,25.0,0.0
8792,1000.1,537.48,0.0106,0.088,25.0,0.0
8793,1000.1,533.99,0.00925,0.0771,25.0,0.0
8794,1000.1,531.44,0.00833,0.0694,25.0,0.0
8795,1000.1,530.49,0.008,0.0666,25.0,0.0
8796,1000.1,527.0,0.00681,0.0568,25.0,0.0
8797,1000.1,523.5,0.0057,0.0475,25.0,0.0
8798,1000.1,453.6,0.0039,0.0325,26.0,0.0
8799,1000.1,451.25,0.0045,0.0375,26.0,0.0
8800,1000.1,450.11,0.00482,0.0402,26.0,0.0
8801,1000.1,446.61,0.0059,0.0491,26.0,0.0
8802,1000.1,443.12,0.00714,0.0595,26.0,0.0
8803,1000.1,299.82,0.163,1.0,22.0,0.0
8804,1000.1,264.87,0.23,1.0,21.0,0.0
8805,1000.1,121.58,2.6,1.0,18.0,0.0
8806,1000.1,2.7475,1480.0,1.0,7.0,0.0
8807,1201.2,72.91,13.3,1.0,16.0,0.0
8808,1201.2,76.142,12.3,1.0,16.0,0.0
8809,1201.2,77.744,11.9,1.0,16.0,0.0
8810,1201.2,79.637,11.4,1.0,16.0,0.0
8811,1201.2,81.93,10.8,1.0,16.0,0.0
8812,1201.2,83.132,10.5,1.0,16.0,0.0
8813,1201.2,86.627,9.78,1.0,16.0,0.0
8814,1201.2,90.122,9.11,1.0,16.0,0.0
8815,1201.2,92.493,8.69,1.0,16.0,0.0
8816,1201.2,93.617,8.5,1.0,16.0,0.0
8817,1201.2,97.112,7.95,1.0,16.0,0.0
8818,1201.2,98.772,7.71,1.0,17.0,0.0
8819,1201.2,100.61,7.46,1.0,17.0,0.0
8820,1201.2,102.06,7.26,1.0,17.0,0.0
8821,1201.2,104.1,7.0,1.0,17.0,0.0
8822,1201.2,105.06,6.88,1.0,17.0,0.0
8823,1201.2,107.6,6.59,1.0,17.0,0.0
8824,1201.2,108.95,6.44,1.0,17.0,0.0
8825,1201.2,111.09,6.21,1.0,17.0,0.0
8826,1201.2,112.83,6.03,1.0,17.0,0.0
8827,1201.2,114.59,5.86,1.0,17.0,0.0
8828,1201.2,116.75,5.65,1.0,17.0,0.0
8829,1201.2,118.08,5.54,1.0,17.0,0.0
8830,1201.2,121.58,5.24,1.0,17.0,0.0
8831,1201.2,124.97,4.97,1.0,17.0,0.0
8832,1201.2,125.07,4.96,1.0,17.0,0.0
8833,1201.2,128.57,4.71,1.0,17.0,0.0
8834,1201.2,132.06,4.47,1.0,17.0,0.0
8835,1201.2,133.19,4.4,1.0,17.0,0.0
8836,1201.2,135.56,4.25,1.0,17.0,0.0
8837,1201.2,139.05,4.04,1.0,18.0,0.0
8838,1201.2,142.55,3.85,1.0,18.0,0.0
8839,1201.2,144.15,3.77,1.0,18.0,0.0
8840,1201.2,146.04,3.67,1.0,18.0,0.0
8841,1201.2,149.54,3.5,1.0,18.0,0.0
8842,1201.2,149.89,3.48,1.0,18.0,0.0
8843,1201.2,153.03,3.34,1.0,18.0,0.0
8844,1201.2,153.87,3.3,1.0,18.0,0.0
8845,1201.2,156.53,3.18,1.0,18.0,0.0
8846,1201.2,160.02,3.02,1.0,18.0,0.0
8847,1201.2,161.99,2.91,1.0,18.0,0.0
8848,1201.2,163.52,2.82,1.0,18.0,0.0
8849,1201.2,167.01,2.54,1.0,18.0,0.0
8850,1201.2,170.51,2.09,1.0,18.0,0.0
8851,1201.2,171.17,1.97,1.0,18.0,0.0
8852,1201.2,174.0,1.57,1.0,19.0,0.0
8853,1201.2,177.5,1.37,1.0,19.0,0.0
8854,1201.2,180.35,1.26,1.0,19.0,0.0
8855,1201.2,180.99,1.24,1.0,19.0,0.0
8856,1201.2,184.49,1.15,1.0,19.0,0.0
8857,1201.2,187.98,1.08,1.0,19.0,0.0
8858,1201.2,188.7,1.06,1.0,19.0,0.0
8859,1201.2,191.48,1.02,1.0,19.0,0.0
8860,1201.2,194.97,0.968,1.0,19.0,0.0
8861,1201.2,196.18,0.952,1.0,19.0,0.0
8862,1201.2,198.47,0.924,1.0,19.0,0.0
8863,1201.2,200.38,0.903,1.0,19.0,0.0
8864,1201.2,201.96,0.886,1.0,19.0,0.0
8865,1201.2,205.46,0.852,1.0,19.0,0.0
8866,1201.2,208.95,0.822,1.0,19.0,0.0
8867,1201.2,212.45,0.793,1.0,19.0,0.0
8868,1201.2,212.84,0.79,1.0,19.0,0.0
8869,1201.2,215.94,0.767,1.0,20.0,0.0
8870,1201.2,219.44,0.743,1.0,20.0,0.0
8871,1201.2,222.32,0.725,1.0,20.0,0.0
8872,1201.2,222.93,0.721,1.0,20.0,0.0
8873,1201.2,226.43,0.7,1.0,20.0,0.0
8874,1201.2,229.92,0.68,1.0,20.0,0.0
8875,1201.2,231.06,0.674,1.0,20.0,0.0
8876,1201.2,233.42,0.661,1.0,20.0,0.0
8877,1201.2,236.91,0.643,1.0,20.0,0.0
8878,1201.2,237.44,0.64,1.0,20.0,0.0
8879,1201.2,327.73,0.323,1.0,21.0,0.0
8880,1201.2,450.11,0.0844,0.703,23.0,0.0
8881,1201.2,515.03,0.0196,0.163,25.0,0.0
8882,1201.2,588.03,0.000702,0.00585,28.0,0.0
8883,1201.2,586.41,0.00072,0.006,28.0,0.0
8884,1201.2,585.58,0.000733,0.00611,28.0,0.0
8885,1201.2,583.12,0.000783,0.00653,28.0,0.0
8886,1201.2,582.92,0.000788,0.00657,28.0,0.0
8887,1201.2,580.67,0.000853,0.00711,28.0,0.0
8888,1201.2,579.42,0.000895,0.00746,28.0,0.0
8889,1201.2,578.21,0.000941,0.00784,28.0,0.0
8890,1201.2,575.93,0.00104,0.00868,28.0,0.0
8891,1201.2,575.76,0.00105,0.00875,28.0,0.0
8892,1201.2,573.33,0.00118,0.00984,27.0,0.0
8893,1201.2,572.43,0.00123,0.0103,27.0,0.0
8894,1201.2,571.02,0.00133,0.0111,27.0,0.0
8895,1201.2,568.94,0.00148,0.0123,27.0,0.0
8896,1201.2,568.87,0.00148,0.0124,27.0,0.0
8897,1201.2,567.35,0.00161,0.0134,27.0,0.0
8898,1201.2,565.86,0.00174,0.0145,27.0,0.0
8899,1201.2,565.44,0.00178,0.0149,27.0,0.0
8900,1201.2,564.37,0.00189,0.0158,27.0,0.0
8901,1201.2,562.88,0.00205,0.0171,27.0,0.0
8902,1201.2,561.95,0.00216,0.018,27.0,0.0
8903,1201.2,558.45,0.00262,0.0218,27.0,0.0
8904,1201.2,557.76,0.00272,0.0227,27.0,0.0
8905,1201.2,554.96,0.00318,0.0265,27.0,0.0
8906,1201.2,551.46,0.00384,0.032,26.0,0.0
8907,1201.2,549.1,0.00436,0.0363,26.0,0.0
8908,1201.2,547.97,0.00463,0.0386,26.0,0.0
8909,1201.2,544.47,0.00555,0.0463,26.0,0.0
8910,1201.2,540.98,0.00662,0.0551,26.0,0.0
8911,1201.2,537.48,0.00784,0.0654,26.0,0.0
8912,1201.2,533.99,0.00922,0.0769,26.0,0.0
8913,1201.2,531.44,0.0103,0.0861,25.0,0.0
8914,1201.2,530.49,0.0108,0.0898,25.0,0.0
8915,1201.2,527.0,0.0125,0.104,25.0,0.0
8916,1201.2,523.5,0.0144,0.12,25.0,0.0
8917,1201.2,453.6,0.0798,0.665,23.0,0.0
8918,1201.2,451.25,0.0829,0.691,23.0,0.0
8919,1201.2,450.11,0.0844,0.703,23.0,0.0
8920,1201.2,446.61,0.089,0.742,23.0,0.0
8921,1201.2,443.12,0.0938,0.781,23.0,0.0
8922,1201.2,299.82,0.403,1.0,21.0,0.0
8923,1201.2,264.87,0.521,1.0,20.0,0.0
8924,1201.2,121.58,5.24,1.0,17.0,0.0
8925,1201.2,2.7475,2730.0,1.0,7.0,0.0
8926,1501.5,72.91,29.8,1.0,15.0,0.0
8927,1501.5,76.142,27.6,1.0,15.0,0.0
8928,1501.5,77.744,26.7,1.0,15.0,0.0
8929,1501.5,79.637,25.6,1.0,15.0,0.0
8930,1501.5,81.93,24.3,1.0,15.0,0.0
8931,1501.5,83.132,23.7,1.0,15.0,0.0
8932,1501.5,86.627,22.1,1.0,15.0,0.0
8933,1501.5,90.122,20.6,1.0,15.0,0.0
8934,1501.5,92.493,19.7,1.0,15.0,0.0
8935,1501.5,93.617,19.3,1.0,16.0,0.0
8936,1501.5,97.112,18.0,1.0,16.0,0.0
8937,1501.5,98.772,17.5,1.0,16.0,0.0
8938,1501.5,100.61,16.9,1.0,16.0,0.0
8939,1501.5,102.06,16.5,1.0,16.0,0.0
8940,1501.5,104.1,15.9,1.0,16.0,0.0
8941,1501.5,105.06,15.7,1.0,16.0,0.0
8942,1501.5,107.6,15.0,1.0,16.0,0.0
8943,1501.5,108.95,14.7,1.0,16.0,0.0
8944,1501.5,111.09,14.2,1.0,16.0,0.0
8945,1501.5,112.83,13.8,1.0,16.0,0.0
8946,1501.5,114.59,13.4,1.0,16.0,0.0
8947,1501.5,116.75,13.0,1.0,16.0,0.0
8948,1501.5,118.08,12.7,1.0,16.0,0.0
8949,1501.5,121.58,12.1,1.0,16.0,0.0
8950,1501.5,124.97,11.5,1.0,16.0,0.0
8951,1501.5,125.07,11.4,1.0,16.0,0.0
8952,1501.5,128.57,10.9,1.0,16.0,0.0
8953,1501.5,132.06,10.4,1.0,17.0,0.0
8954,1501.5,133.19,10.2,1.0,17.0,0.0
8955,1501.5,135.56,9.87,1.0,17.0,0.0
8956,1501.5,139.05,9.41,1.0,17.0,0.0
8957,1501.5,142.55,8.99,1.0,17.0,0.0
8958,1501.5,144.15,8.8,1.0,17.0,0.0
8959,1501.5,146.04,8.59,1.0,17.0,0.0
8960,1501.5,149.54,8.21,1.0,17.0,0.0
8961,1501.5,149.89,8.17,1.0,17.0,0.0
8962,1501.5,153.03,7.85,1.0,17.0,0.0
8963,1501.5,153.87,7.76,1.0,17.0,0.0
8964,1501.5,156.53,7.49,1.0,17.0,0.0
8965,1501.5,160.02,7.11,1.0,17.0,0.0
8966,1501.5,161.99,6.87,1.0,17.0,0.0
8967,1501.5,163.52,6.65,1.0,17.0,0.0
8968,1501.5,167.01,5.99,1.0,17.0,0.0
8969,1501.5,170.51,4.91,1.0,18.0,0.0
8970,1501.5,171.17,4.64,1.0,18.0,0.0
8971,1501.5,174.0,3.72,1.0,18.0,0.0
8972,1501.5,177.5,3.24,1.0,18.0,0.0
8973,1501.5,180.35,2.99,1.0,18.0,0.0
8974,1501.5,180.99,2.95,1.0,18.0,0.0
8975,1501.5,184.49,2.73,1.0,18.0,0.0
8976,1501.5,187.98,2.56,1.0,18.0,0.0
8977,1501.5,188.7,2.53,1.0,18.0,0.0
8978,1501.5,191.48,2.42,1.0,18.0,0.0
8979,1501.5,194.97,2.31,1.0,18.0,0.0
8980,1501.5,196.18,2.27,1.0,18.0,0.0
8981,1501.5,198.47,2.21,1.0,18.0,0.0
8982,1501.5,200.38,2.16,1.0,18.0,0.0
8983,1501.5,201.96,2.12,1.0,18.0,0.0
8984,1501.5,205.46,2.05,1.0,18.0,0.0
8985,1501.5,208.95,1.97,1.0,19.0,0.0
8986,1501.5,212.45,1.91,1.0,19.0,0.0
8987,1501.5,212.84,1.9,1.0,19.0,0.0
8988,1501.5,215.94,1.85,1.0,19.0,0.0
8989,1501.5,219.44,1.8,1.0,19.0,0.0
8990,1501.5,222.32,1.76,1.0,19.0,0.0
8991,1501.5,222.93,1.75,1.0,19.0,0.0
8992,1501.5,226.43,1.7,1.0,19.0,0.0
8993,1501.5,229.92,1.66,1.0,19.0,0.0
8994,1501.5,231.06,1.64,1.0,19.0,0.0
8995,1501.5,233.42,1.62,1.0,19.0,0.0
8996,1501.5,236.91,1.58,1.0,19.0,0.0
8997,1501.5,237.44,1.57,1.0,19.0,0.0
8998,1501.5,327.73,0.901,1.0,20.0,0.0
8999,1501.5,450.11,0.394,1.0,21.0,0.0
9000,1501.5,515.03,0.222,1.0,22.0,0.0
9001,1501.5,588.03,0.0914,0.762,23.0,0.0
9002,1501.5,586.41,0.0937,0.781,23.0,0.0
9003,1501.5,585.58,0.0948,0.79,23.0,0.0
9004,1501.5,583.12,0.0983,0.82,23.0,0.0
9005,1501.5,582.92,0.0986,0.822,23.0,0.0
9006,1501.5,580.67,0.102,0.849,23.0,0.0
9007,1501.5,579.42,0.104,0.865,23.0,0.0
9008,1501.5,578.21,0.106,0.88,23.0,0.0
9009,1501.5,575.93,0.109,0.908,23.0,0.0
9010,1501.5,575.76,0.109,0.911,23.0,0.0
9011,1501.5,573.33,0.113,0.941,23.0,0.0
9012,1501.5,572.43,0.114,0.952,23.0,0.0
9013,1501.5,571.02,0.116,0.97,23.0,0.0
9014,1501.5,568.94,0.12,0.998,23.0,0.0
9015,1501.5,568.87,0.12,0.999,23.0,0.0
9016,1501.5,567.35,0.122,1.0,23.0,0.0
9017,1501.5,565.86,0.125,1.0,23.0,0.0
9018,1501.5,565.44,0.125,1.0,23.0,0.0
9019,1501.5,564.37,0.127,1.0,23.0,0.0
9020,1501.5,562.88,0.13,1.0,23.0,0.0
9021,1501.5,561.95,0.131,1.0,23.0,0.0
9022,1501.5,558.45,0.137,1.0,22.0,0.0
9023,1501.5,557.76,0.138,1.0,22.0,0.0
9024,1501.5,554.96,0.143,1.0,22.0,0.0
9025,1501.5,551.46,0.149,1.0,22.0,0.0
9026,1501.5,549.1,0.153,1.0,22.0,0.0
9027,1501.5,547.97,0.155,1.0,22.0,0.0
9028,1501.5,544.47,0.162,1.0,22.0,0.0
9029,1501.5,540.98,0.168,1.0,22.0,0.0
9030,1501.5,537.48,0.175,1.0,22.0,0.0
9031,1501.5,533.99,0.182,1.0,22.0,0.0
9032,1501.5,531.44,0.187,1.0,22.0,0.0
9033,1501.5,530.49,0.189,1.0,22.0,0.0
9034,1501.5,527.0,0.196,1.0,22.0,0.0
9035,1501.5,523.5,0.204,1.0,22.0,0.0
9036,1501.5,453.6,0.383,1.0,21.0,0.0
9037,1501.5,451.25,0.39,1.0,21.0,0.0
9038,1501.5,450.11,0.394,1.0,21.0,0.0
9039,1501.5,446.61,0.405,1.0,21.0,0.0
9040,1501.5,443.12,0.416,1.0,21.0,0.0
9041,1501.5,299.82,1.06,1.0,20.0,0.0
9042,1501.5,264.87,1.31,1.0,19.0,0.0
9043,1501.5,121.58,12.1,1.0,16.0,0.0
9044,1501.5,2.7475,5710.0,1.0,6.0,0.0
9045,1514.7,72.91,30.7,1.0,15.0,0.0
9046,1514.7,76.142,28.5,1.0,15.0,0.0
9047,1514.7,77.744,27.5,1.0,15.0,0.0
9048,1514.7,79.637,26.4,1.0,15.0,0.0
9049,1514.7,81.93,25.1,1.0,15.0,0.0
9050,1514.7,83.132,24.5,1.0,15.0,0.0
9051,1514.7,86.627,22.8,1.0,15.0,0.0
9052,1514.7,90.122,21.3,1.0,15.0,0.0
9053,1514.7,92.493,20.3,1.0,15.0,0.0
9054,1514.7,93.617,19.9,1.0,15.0,0.0
9055,1514.7,97.112,18.6,1.0,16.0,0.0
9056,1514.7,98.772,18.1,1.0,16.0,0.0
9057,1514.7,100.61,17.5,1.0,16.0,0.0
9058,1514.7,102.06,17.1,1.0,16.0,0.0
9059,1514.7,104.1,16.5,1.0,16.0,0.0
9060,1514.7,105.06,16.2,1.0,16.0,0.0
9061,1514.7,107.6,15.5,1.0,16.0,0.0
9062,1514.7,108.95,15.2,1.0,16.0,0.0
9063,1514.7,111.09,14.7,1.0,16.0,0.0
9064,1514.7,112.83,14.3,1.0,16.0,0.0
9065,1514.7,114.59,13.9,1.0,16.0,0.0
9066,1514.7,116.75,13.4,1.0,16.0,0.0
9067,1514.7,118.08,13.1,1.0,16.0,0.0
9068,1514.7,121.58,12.4,1.0,16.0,0.0
9069,1514.7,124.97,11.8,1.0,16.0,0.0
9070,1514.7,125.07,11.8,1.0,16.0,0.0
9071,1514.7,128.57,11.2,1.0,16.0,0.0
9072,1514.7,132.06,10.7,1.0,16.0,0.0
9073,1514.7,133.19,10.5,1.0,17.0,0.0
9074,1514.7,135.56,10.2,1.0,17.0,0.0
9075,1514.7,139.05,9.73,1.0,17.0,0.0
9076,1514.7,142.55,9.29,1.0,17.0,0.0
9077,1514.7,144.15,9.09,1.0,17.0,0.0
9078,1514.7,146.04,8.87,1.0,17.0,0.0
9079,1514.7,149.54,8.48,1.0,17.0,0.0
9080,1514.7,149.89,8.45,1.0,17.0,0.0
9081,1514.7,153.03,8.11,1.0,17.0,0.0
9082,1514.7,153.87,8.02,1.0,17.0,0.0
9083,1514.7,156.53,7.74,1.0,17.0,0.0
9084,1514.7,160.02,7.35,1.0,17.0,0.0
9085,1514.7,161.99,7.1,1.0,17.0,0.0
9086,1514.7,163.52,6.87,1.0,17.0,0.0
9087,1514.7,167.01,6.2,1.0,17.0,0.0
9088,1514.7,170.51,5.08,1.0,18.0,0.0
9089,1514.7,171.17,4.79,1.0,18.0,0.0
